,detector,text_id,score,mutation,mutation_name
410,GPT2Detector,punc_p_18,0.0002617239952087,punc,Punctuation
411,GPT2Detector,punc_p_19,0.0002337098121643,punc,Punctuation
412,GPT2Detector,punc_p_2,0.0002401471138,punc,Punctuation
413,GPT2Detector,punc_p_4,0.0001937747001647,punc,Punctuation
414,GPT2Detector,punc_p_3,0.0001927018165588,punc,Punctuation
415,GPT2Detector,punc_p_5,0.0001755356788635,punc,Punctuation
416,GPT2Detector,punc_p_7,0.0001872181892395,punc,Punctuation
417,GPT2Detector,punc_p_6,0.0001826882362365,punc,Punctuation
418,GPT2Detector,punc_p_8,0.000183880329132,punc,Punctuation
419,GPT2Detector,punc_p_9,0.00017911195755,punc,Punctuation
420,GPT2Detector,var_p_0,0.000335693359375,var,Various
421,GPT2Detector,var_p_1,0.0012254118919372,var,Various
422,GPT2Detector,var_p_11,0.0002139210700988,var,Various
423,GPT2Detector,var_p_10,0.0001749396324157,var,Various
424,GPT2Detector,var_p_13,0.0004089474678039,var,Various
425,GPT2Detector,var_p_14,0.0002252459526062,var,Various
426,GPT2Detector,var_p_12,0.0002211928367614,var,Various
427,GPT2Detector,var_p_15,0.0001730322837829,var,Various
428,GPT2Detector,var_p_17,0.0005328059196472,var,Various
429,GPT2Detector,var_p_16,0.0002650618553161,var,Various
430,GPT2Detector,var_p_18,0.0001824498176574,var,Various
431,GPT2Detector,var_p_19,0.0002021193504333,var,Various
432,GPT2Detector,var_p_2,0.0002079606056213,var,Various
433,GPT2Detector,var_p_5,0.0002364516258239,var,Various
434,GPT2Detector,var_p_3,0.0001707077026367,var,Various
435,GPT2Detector,var_p_4,0.0001723766326904,var,Various
436,GPT2Detector,var_p_6,0.0001807808876037,var,Various
437,GPT2Detector,var_p_7,0.0002133250236511,var,Various
438,GPT2Detector,var_p_9,0.0004379153251647,var,Various
439,GPT2Detector,var_p_8,0.0002735257148742,var,Various
440,Radar,arm_p_1,0.3319562077522278,arm,Armenian
441,Radar,arm_p_10,0.3071651458740234,arm,Armenian
442,Radar,arm_p_14,0.545452892780304,arm,Armenian
443,Radar,arm_p_16,0.3159480392932892,arm,Armenian
444,Radar,arm_p_12,0.3815464079380035,arm,Armenian
445,Radar,arm_p_11,0.4228229224681854,arm,Armenian
446,Radar,arm_p_0,0.3786084353923797,arm,Armenian
447,Radar,arm_p_13,0.3933014571666717,arm,Armenian
448,Radar,arm_p_17,0.4441877007484436,arm,Armenian
449,Radar,arm_p_15,0.3639779984951019,arm,Armenian
450,Radar,arm_p_18,0.3691766858100891,arm,Armenian
451,Radar,arm_p_7,0.2768605351448059,arm,Armenian
452,Radar,arm_p_19,0.4273662865161896,arm,Armenian
453,Radar,arm_p_6,0.4545969069004059,arm,Armenian
454,Radar,arm_p_3,0.4256029725074768,arm,Armenian
455,Radar,arm_p_4,0.2665614485740661,arm,Armenian
456,Radar,arm_p_2,0.4407801628112793,arm,Armenian
457,Radar,arm_p_5,0.3053257465362549,arm,Armenian
458,Radar,arm_p_8,0.4462216198444366,arm,Armenian
459,Radar,arm_p_9,0.1658520102500915,arm,Armenian
460,Radar,comb_p_0,0.3854281008243561,comb,Combined
461,Radar,comb_p_10,0.3254542648792267,comb,Combined
462,Radar,comb_p_1,0.3333183228969574,comb,Combined
463,Radar,comb_p_13,0.3435938060283661,comb,Combined
464,Radar,comb_p_11,0.3490565717220306,comb,Combined
465,Radar,comb_p_12,0.3561728298664093,comb,Combined
466,Radar,comb_p_15,0.3462392389774322,comb,Combined
467,Radar,comb_p_16,0.3651282489299774,comb,Combined
468,Radar,comb_p_14,0.3440442085266113,comb,Combined
469,Radar,comb_p_17,0.377459317445755,comb,Combined
470,Radar,comb_p_18,0.3954670429229736,comb,Combined
471,Radar,comb_p_2,0.3771683871746063,comb,Combined
472,Radar,comb_p_19,0.3579160571098327,comb,Combined
473,Radar,comb_p_3,0.3365844786167145,comb,Combined
474,Radar,comb_p_6,0.4201709330081939,comb,Combined
475,Radar,comb_p_4,0.3788755536079407,comb,Combined
476,Radar,comb_p_5,0.3414750099182129,comb,Combined
477,Radar,comb_p_7,0.3585153818130493,comb,Combined
478,Radar,comb_p_8,0.3293683528900146,comb,Combined
479,Radar,comb_p_9,0.3480755388736725,comb,Combined
480,Radar,cyrsm_p_0,0.20377117395401,cyrsm,Cyrillic-Simple
481,Radar,cyrsm_p_10,0.1994964182376861,cyrsm,Cyrillic-Simple
482,Radar,cyrsm_p_1,0.2646922767162323,cyrsm,Cyrillic-Simple
483,Radar,cyrsm_p_11,0.1355323940515518,cyrsm,Cyrillic-Simple
484,Radar,cyrsm_p_13,0.2463223338127136,cyrsm,Cyrillic-Simple
485,Radar,cyrsm_p_12,0.1793713122606277,cyrsm,Cyrillic-Simple
486,Radar,cyrsm_p_14,0.1730309575796127,cyrsm,Cyrillic-Simple
487,Radar,cyrsm_p_15,0.4203265607357025,cyrsm,Cyrillic-Simple
488,Radar,cyrsm_p_16,0.2236624360084533,cyrsm,Cyrillic-Simple
489,Radar,cyrsm_p_17,0.280485451221466,cyrsm,Cyrillic-Simple
490,Radar,cyrsm_p_18,0.2653078138828277,cyrsm,Cyrillic-Simple
491,Radar,cyrsm_p_19,0.3242145180702209,cyrsm,Cyrillic-Simple
492,Radar,cyrsm_p_2,0.344016820192337,cyrsm,Cyrillic-Simple
493,Radar,cyrsm_p_4,0.2043686360120773,cyrsm,Cyrillic-Simple
494,Radar,cyrsm_p_3,0.2429290115833282,cyrsm,Cyrillic-Simple
495,Radar,cyrsm_p_5,0.2936607599258423,cyrsm,Cyrillic-Simple
496,Radar,cyrsm_p_6,0.329619437456131,cyrsm,Cyrillic-Simple
497,Radar,cyrsm_p_7,0.1974638700485229,cyrsm,Cyrillic-Simple
498,Radar,cyrsm_p_8,0.2265158146619796,cyrsm,Cyrillic-Simple
499,Radar,cyr_p_1,0.3794582486152649,cyr,Cyrillic-Full
500,Radar,cyr_p_0,0.2314999252557754,cyr,Cyrillic-Full
501,Radar,cyrsm_p_9,0.1542930155992508,cyrsm,Cyrillic-Simple
502,Radar,cyr_p_10,0.2217444628477096,cyr,Cyrillic-Full
503,Radar,cyr_p_11,0.128704622387886,cyr,Cyrillic-Full
504,Radar,cyr_p_12,0.2297780662775039,cyr,Cyrillic-Full
505,Radar,cyr_p_13,0.3445804715156555,cyr,Cyrillic-Full
506,Radar,cyr_p_14,0.2053587287664413,cyr,Cyrillic-Full
507,Radar,cyr_p_15,0.2566501796245575,cyr,Cyrillic-Full
508,Radar,cyr_p_17,0.3206600546836853,cyr,Cyrillic-Full
509,Radar,cyr_p_16,0.2507474720478058,cyr,Cyrillic-Full
510,Radar,cyr_p_18,0.3426132500171661,cyr,Cyrillic-Full
511,Radar,cyr_p_19,0.3148264288902282,cyr,Cyrillic-Full
512,Radar,cyr_p_2,0.3374747633934021,cyr,Cyrillic-Full
513,Radar,cyr_p_3,0.2917125821113586,cyr,Cyrillic-Full
514,Radar,cyr_p_4,0.2241157293319702,cyr,Cyrillic-Full
515,Radar,cyr_p_5,0.2942403554916382,cyr,Cyrillic-Full
516,Radar,cyr_p_8,0.2687468826770782,cyr,Cyrillic-Full
517,Radar,cyr_p_6,0.4860432147979736,cyr,Cyrillic-Full
518,Radar,cyr_p_7,0.2391938865184784,cyr,Cyrillic-Full
519,Radar,def_p_0,0.7774051427841187,def,Baseline
520,Radar,cyr_p_9,0.1913931965827942,cyr,Cyrillic-Full
521,Radar,def_p_1,0.9431548714637756,def,Baseline
522,Radar,def_p_10,0.9067861437797546,def,Baseline
523,Radar,def_p_11,0.9860982298851012,def,Baseline
524,Radar,def_p_12,0.9485034942626952,def,Baseline
525,Radar,def_p_14,0.9332774877548218,def,Baseline
526,Radar,def_p_13,0.9781259894371032,def,Baseline
527,Radar,def_p_15,0.9615879058837892,def,Baseline
528,Radar,def_p_17,0.8635780215263367,def,Baseline
529,Radar,def_p_16,0.9574647545814514,def,Baseline
530,Radar,def_p_19,0.8628211617469788,def,Baseline
531,Radar,def_p_18,0.927406132221222,def,Baseline
532,Radar,def_p_2,0.9862135052680968,def,Baseline
533,Radar,def_p_3,0.9871657490730286,def,Baseline
534,Radar,def_p_5,0.9736396670341492,def,Baseline
535,Radar,def_p_6,0.9810174703598022,def,Baseline
536,Radar,def_p_8,0.9899505376815796,def,Baseline
537,Radar,def_p_4,0.976585865020752,def,Baseline
538,Radar,def_p_7,0.979246199131012,def,Baseline
539,Radar,def_p_9,0.9782151579856871,def,Baseline
540,Radar,gre_p_0,0.1745154559612274,gre,Greek
541,Radar,gre_p_1,0.1547419726848602,gre,Greek
542,Radar,gre_p_10,0.2646704614162445,gre,Greek
543,Radar,gre_p_11,0.1252816617488861,gre,Greek
544,Radar,gre_p_12,0.1147301867604255,gre,Greek
545,Radar,gre_p_15,0.1056816726922988,gre,Greek
546,Radar,gre_p_14,0.0732481479644775,gre,Greek
547,Radar,gre_p_16,0.19184210896492,gre,Greek
548,Radar,gre_p_13,0.1317489445209503,gre,Greek
549,Radar,gre_p_17,0.2321828156709671,gre,Greek
550,Radar,gre_p_18,0.1782273799180984,gre,Greek
551,Radar,gre_p_19,0.1197873875498771,gre,Greek
552,Radar,gre_p_2,0.0708978548645973,gre,Greek
553,Radar,gre_p_3,0.0952216312289238,gre,Greek
554,Radar,gre_p_4,0.1664123386144638,gre,Greek
555,Radar,gre_p_6,0.0910101905465126,gre,Greek
556,Radar,gre_p_5,0.0849950090050697,gre,Greek
557,Radar,gre_p_7,0.0963930785655975,gre,Greek
558,Radar,gre_p_8,0.259220153093338,gre,Greek
559,Radar,gre_p_9,0.1583834141492843,gre,Greek
560,Radar,inv_p_0,0.406927615404129,inv,Invisible
561,Radar,inv_p_1,0.3937960267066955,inv,Invisible
562,Radar,inv_p_10,0.3456233739852905,inv,Invisible
563,Radar,inv_p_11,0.3554770350456238,inv,Invisible
564,Radar,inv_p_12,0.3951831758022308,inv,Invisible
565,Radar,inv_p_13,0.3837973475456238,inv,Invisible
566,Radar,inv_p_14,0.380113810300827,inv,Invisible
567,Radar,inv_p_15,0.3549588322639465,inv,Invisible
568,Radar,inv_p_16,0.3673851191997528,inv,Invisible
569,Radar,inv_p_17,0.4506188333034515,inv,Invisible
570,Radar,inv_p_18,0.3355118036270141,inv,Invisible
571,Radar,inv_p_2,0.4483695924282074,inv,Invisible
572,Radar,inv_p_19,0.5328227281570435,inv,Invisible
573,Radar,inv_p_3,0.477164089679718,inv,Invisible
574,Radar,inv_p_4,0.382422387599945,inv,Invisible
575,Radar,inv_p_5,0.3526159822940826,inv,Invisible
576,Radar,inv_p_6,0.4269309639930725,inv,Invisible
577,Radar,inv_p_7,0.3859616816043854,inv,Invisible
578,Radar,inv_p_8,0.3420697748661041,inv,Invisible
579,Radar,inv_p_9,0.3795808851718902,inv,Invisible
580,Radar,l-i_p_0,0.139608547091484,l-i,L-I
581,Radar,l-i_p_1,0.1568200439214706,l-i,L-I
582,Radar,l-i_p_10,0.2031886130571365,l-i,L-I
583,Radar,l-i_p_11,0.5869930982589722,l-i,L-I
584,Radar,l-i_p_12,0.1348898708820343,l-i,L-I
585,Radar,l-i_p_13,0.3301143050193786,l-i,L-I
586,Radar,l-i_p_14,0.379730612039566,l-i,L-I
587,Radar,l-i_p_15,0.4039961695671081,l-i,L-I
588,Radar,l-i_p_17,0.2628673613071441,l-i,L-I
589,Radar,l-i_p_16,0.4736701548099518,l-i,L-I
590,Radar,l-i_p_18,0.324683666229248,l-i,L-I
591,Radar,l-i_p_19,0.2951948940753937,l-i,L-I
592,Radar,l-i_p_2,0.7129312753677368,l-i,L-I
593,Radar,l-i_p_3,0.7394609451293945,l-i,L-I
594,Radar,l-i_p_4,0.4560117721557617,l-i,L-I
595,Radar,l-i_p_5,0.8435355424880981,l-i,L-I
596,Radar,l-i_p_8,0.4583773612976074,l-i,L-I
597,Radar,l-i_p_7,0.7244033217430115,l-i,L-I
598,Radar,l-i_p_6,0.2913765013217926,l-i,L-I
599,Radar,l-i_p_9,0.5165694952011108,l-i,L-I
600,Radar,maj_p_1,0.1929194778203964,maj,19-char
601,Radar,maj_p_0,0.2354476600885391,maj,19-char
602,Radar,maj_p_10,0.1071689054369926,maj,19-char
603,Radar,maj_p_11,0.2317229956388473,maj,19-char
604,Radar,maj_p_14,0.2023017704486847,maj,19-char
605,Radar,maj_p_12,0.1651379913091659,maj,19-char
606,Radar,maj_p_13,0.2780814170837402,maj,19-char
607,Radar,maj_p_15,0.3466326594352722,maj,19-char
608,Radar,maj_p_16,0.1935807913541793,maj,19-char
609,Radar,maj_p_17,0.2339488714933395,maj,19-char
610,Radar,maj_p_19,0.1832432895898819,maj,19-char
611,Radar,maj_p_18,0.1712361127138137,maj,19-char
612,Radar,maj_p_2,0.1863842755556106,maj,19-char
613,Radar,maj_p_3,0.1923917233943939,maj,19-char
614,Radar,maj_p_4,0.2296851277351379,maj,19-char
615,Radar,maj_p_5,0.217220738530159,maj,19-char
616,Radar,maj_p_6,0.3549752533435821,maj,19-char
617,Radar,maj_p_7,0.227055475115776,maj,19-char
618,Radar,maj_p_8,0.2010743170976638,maj,19-char
619,Radar,maj_p_9,0.212797075510025,maj,19-char
620,Radar,punc_p_0,0.4420486986637115,punc,Punctuation
621,Radar,punc_p_1,0.6347017288208008,punc,Punctuation
622,Radar,punc_p_10,0.6156654953956604,punc,Punctuation
623,Radar,punc_p_11,0.946378529071808,punc,Punctuation
624,Radar,punc_p_12,0.7856003046035767,punc,Punctuation
625,Radar,punc_p_13,0.9099822640419006,punc,Punctuation
626,Radar,punc_p_14,0.7782353758811951,punc,Punctuation
627,Radar,punc_p_16,0.9520339369773864,punc,Punctuation
628,Radar,punc_p_15,0.8496923446655273,punc,Punctuation
629,Radar,punc_p_17,0.6517794132232666,punc,Punctuation
630,Radar,punc_p_18,0.700863242149353,punc,Punctuation
631,Radar,punc_p_19,0.5302456021308899,punc,Punctuation
632,Radar,punc_p_2,0.9585555195808412,punc,Punctuation
633,Radar,punc_p_4,0.9032851457595824,punc,Punctuation
634,Radar,punc_p_3,0.9647077918052672,punc,Punctuation
635,Radar,punc_p_5,0.8776652216911316,punc,Punctuation
636,Radar,punc_p_6,0.940248966217041,punc,Punctuation
637,Radar,punc_p_7,0.8424739837646484,punc,Punctuation
638,Radar,punc_p_8,0.869922399520874,punc,Punctuation
639,Radar,punc_p_9,0.8489888906478882,punc,Punctuation
640,Radar,var_p_0,0.1057146117091178,var,Various
641,Radar,var_p_1,0.1481048613786697,var,Various
642,Radar,var_p_10,0.1805217415094375,var,Various
643,Radar,var_p_11,0.0695499926805496,var,Various
644,Radar,var_p_12,0.0945931226015091,var,Various
645,Radar,var_p_13,0.1331833004951477,var,Various
646,Radar,var_p_14,0.1527618020772934,var,Various
647,Radar,var_p_15,0.1463463008403778,var,Various
648,Radar,var_p_16,0.3881420195102691,var,Various
649,Radar,var_p_17,0.1645427048206329,var,Various
650,Radar,var_p_19,0.2744138240814209,var,Various
651,Radar,var_p_18,0.1547904461622238,var,Various
652,Radar,var_p_2,0.1676996201276779,var,Various
653,Radar,var_p_3,0.2327199280261993,var,Various
654,Radar,var_p_4,0.1527508646249771,var,Various
655,Radar,var_p_5,0.261492520570755,var,Various
656,Radar,var_p_6,0.2264251559972763,var,Various
657,Radar,var_p_7,0.1924874633550644,var,Various
658,Radar,var_p_8,0.1840950399637222,var,Various
659,Radar,var_p_9,0.0921844244003295,var,Various
660,CopyLeaks,arm_p_0,0.0,arm,Armenian
661,CopyLeaks,arm_p_13,0.0,arm,Armenian
662,CopyLeaks,arm_p_12,0.0,arm,Armenian
663,CopyLeaks,arm_p_10,0.0,arm,Armenian
664,CopyLeaks,arm_p_15,0.0,arm,Armenian
665,CopyLeaks,arm_p_1,0.0,arm,Armenian
666,CopyLeaks,arm_p_17,0.0,arm,Armenian
667,CopyLeaks,arm_p_11,0.0,arm,Armenian
668,CopyLeaks,arm_p_14,0.0,arm,Armenian
669,CopyLeaks,arm_p_16,0.0,arm,Armenian
670,CopyLeaks,arm_p_3,0.0,arm,Armenian
671,CopyLeaks,arm_p_19,0.0,arm,Armenian
672,CopyLeaks,arm_p_2,0.0,arm,Armenian
673,CopyLeaks,arm_p_8,0.0,arm,Armenian
674,CopyLeaks,arm_p_4,0.0,arm,Armenian
675,CopyLeaks,arm_p_18,0.0,arm,Armenian
676,CopyLeaks,arm_p_6,0.0,arm,Armenian
677,CopyLeaks,arm_p_5,0.0,arm,Armenian
678,CopyLeaks,arm_p_7,0.0,arm,Armenian
679,CopyLeaks,arm_p_9,0.0,arm,Armenian
680,CopyLeaks,comb_p_0,0.0,comb,Combined
681,CopyLeaks,comb_p_10,0.0,comb,Combined
682,CopyLeaks,comb_p_11,0.0,comb,Combined
683,CopyLeaks,comb_p_1,0.0,comb,Combined
684,CopyLeaks,comb_p_12,0.0,comb,Combined
685,CopyLeaks,comb_p_16,0.0,comb,Combined
686,CopyLeaks,comb_p_15,0.0,comb,Combined
687,CopyLeaks,comb_p_14,0.0,comb,Combined
688,CopyLeaks,comb_p_13,0.0,comb,Combined
689,CopyLeaks,comb_p_17,0.0,comb,Combined
690,CopyLeaks,comb_p_18,0.0,comb,Combined
691,CopyLeaks,comb_p_2,0.0,comb,Combined
692,CopyLeaks,comb_p_19,0.0,comb,Combined
693,CopyLeaks,comb_p_3,0.0,comb,Combined
694,CopyLeaks,comb_p_4,0.0,comb,Combined
695,CopyLeaks,comb_p_5,0.0,comb,Combined
696,CopyLeaks,comb_p_9,0.0,comb,Combined
697,CopyLeaks,comb_p_7,0.0,comb,Combined
698,CopyLeaks,comb_p_6,0.0,comb,Combined
699,CopyLeaks,comb_p_8,0.0,comb,Combined
700,CopyLeaks,cyrsm_p_11,0.0,cyrsm,Cyrillic-Simple
701,CopyLeaks,cyrsm_p_0,0.0,cyrsm,Cyrillic-Simple
702,CopyLeaks,cyrsm_p_10,0.0,cyrsm,Cyrillic-Simple
703,CopyLeaks,cyrsm_p_1,0.0,cyrsm,Cyrillic-Simple
704,CopyLeaks,cyrsm_p_12,0.0,cyrsm,Cyrillic-Simple
705,CopyLeaks,cyrsm_p_14,0.0,cyrsm,Cyrillic-Simple
706,CopyLeaks,cyrsm_p_17,0.0,cyrsm,Cyrillic-Simple
707,CopyLeaks,cyrsm_p_16,0.0,cyrsm,Cyrillic-Simple
708,CopyLeaks,cyrsm_p_13,0.0,cyrsm,Cyrillic-Simple
709,CopyLeaks,cyrsm_p_15,0.0,cyrsm,Cyrillic-Simple
710,CopyLeaks,cyrsm_p_19,0.0,cyrsm,Cyrillic-Simple
711,CopyLeaks,cyrsm_p_4,0.0,cyrsm,Cyrillic-Simple
712,CopyLeaks,cyrsm_p_18,0.0,cyrsm,Cyrillic-Simple
713,CopyLeaks,cyrsm_p_2,0.0,cyrsm,Cyrillic-Simple
714,CopyLeaks,cyrsm_p_3,0.0,cyrsm,Cyrillic-Simple
715,CopyLeaks,cyrsm_p_5,0.0,cyrsm,Cyrillic-Simple
716,CopyLeaks,cyrsm_p_6,0.0,cyrsm,Cyrillic-Simple
717,CopyLeaks,cyr_p_0,0.0,cyr,Cyrillic-Full
718,CopyLeaks,cyr_p_1,0.0,cyr,Cyrillic-Full
719,CopyLeaks,cyrsm_p_8,0.0,cyrsm,Cyrillic-Simple
720,CopyLeaks,cyrsm_p_7,0.0,cyrsm,Cyrillic-Simple
721,CopyLeaks,cyr_p_14,0.0,cyr,Cyrillic-Full
722,CopyLeaks,cyr_p_10,0.0,cyr,Cyrillic-Full
723,CopyLeaks,cyrsm_p_9,0.0,cyrsm,Cyrillic-Simple
724,CopyLeaks,cyr_p_13,0.0,cyr,Cyrillic-Full
725,CopyLeaks,cyr_p_11,0.0,cyr,Cyrillic-Full
726,CopyLeaks,cyr_p_12,0.0,cyr,Cyrillic-Full
727,CopyLeaks,cyr_p_15,0.0,cyr,Cyrillic-Full
728,CopyLeaks,cyr_p_2,0.0,cyr,Cyrillic-Full
729,CopyLeaks,cyr_p_17,0.0,cyr,Cyrillic-Full
730,CopyLeaks,cyr_p_18,0.0,cyr,Cyrillic-Full
731,CopyLeaks,cyr_p_3,0.0,cyr,Cyrillic-Full
732,CopyLeaks,cyr_p_16,0.0,cyr,Cyrillic-Full
733,CopyLeaks,cyr_p_19,0.0,cyr,Cyrillic-Full
734,CopyLeaks,cyr_p_7,0.0,cyr,Cyrillic-Full
735,CopyLeaks,cyr_p_6,0.0,cyr,Cyrillic-Full
736,CopyLeaks,cyr_p_4,0.0,cyr,Cyrillic-Full
737,CopyLeaks,cyr_p_5,0.0,cyr,Cyrillic-Full
738,CopyLeaks,cyr_p_9,0.0,cyr,Cyrillic-Full
739,CopyLeaks,cyr_p_8,0.0,cyr,Cyrillic-Full
740,CopyLeaks,def_p_17,1.0,def,Baseline
741,CopyLeaks,def_p_10,1.0,def,Baseline
742,CopyLeaks,def_p_12,1.0,def,Baseline
743,CopyLeaks,def_p_1,1.0,def,Baseline
744,CopyLeaks,def_p_16,1.0,def,Baseline
745,CopyLeaks,def_p_11,1.0,def,Baseline
746,CopyLeaks,def_p_0,1.0,def,Baseline
747,CopyLeaks,def_p_14,1.0,def,Baseline
748,CopyLeaks,def_p_15,1.0,def,Baseline
749,CopyLeaks,def_p_13,1.0,def,Baseline
750,CopyLeaks,def_p_19,1.0,def,Baseline
751,CopyLeaks,def_p_2,1.0,def,Baseline
752,CopyLeaks,def_p_18,1.0,def,Baseline
753,CopyLeaks,def_p_3,1.0,def,Baseline
754,CopyLeaks,def_p_4,1.0,def,Baseline
755,CopyLeaks,def_p_6,1.0,def,Baseline
756,CopyLeaks,def_p_7,1.0,def,Baseline
757,CopyLeaks,def_p_5,1.0,def,Baseline
758,CopyLeaks,gre_p_1,0.0,gre,Greek
759,CopyLeaks,gre_p_0,0.0,gre,Greek
760,CopyLeaks,gre_p_11,0.0,gre,Greek
761,CopyLeaks,gre_p_13,0.0,gre,Greek
762,CopyLeaks,def_p_9,1.0,def,Baseline
763,CopyLeaks,gre_p_10,0.0,gre,Greek
764,CopyLeaks,def_p_8,1.0,def,Baseline
765,CopyLeaks,gre_p_12,0.0,gre,Greek
766,CopyLeaks,gre_p_16,0.0,gre,Greek
767,CopyLeaks,gre_p_15,0.0,gre,Greek
768,CopyLeaks,gre_p_17,0.0,gre,Greek
769,CopyLeaks,gre_p_14,0.0,gre,Greek
770,CopyLeaks,gre_p_2,0.0,gre,Greek
771,CopyLeaks,gre_p_18,0.0,gre,Greek
772,CopyLeaks,gre_p_6,0.0,gre,Greek
773,CopyLeaks,gre_p_19,0.0,gre,Greek
774,CopyLeaks,gre_p_4,0.0,gre,Greek
775,CopyLeaks,gre_p_3,0.0,gre,Greek
776,CopyLeaks,gre_p_7,0.0,gre,Greek
777,CopyLeaks,gre_p_5,0.0,gre,Greek
778,CopyLeaks,gre_p_9,0.0,gre,Greek
779,CopyLeaks,gre_p_8,0.0,gre,Greek
780,CopyLeaks,inv_p_0,0.0,inv,Invisible
781,CopyLeaks,inv_p_13,0.0,inv,Invisible
782,CopyLeaks,inv_p_12,0.0,inv,Invisible
783,CopyLeaks,inv_p_14,0.0,inv,Invisible
784,CopyLeaks,inv_p_10,0.0,inv,Invisible
785,CopyLeaks,inv_p_11,0.0,inv,Invisible
786,CopyLeaks,inv_p_1,0.0,inv,Invisible
787,CopyLeaks,inv_p_16,0.0,inv,Invisible
788,CopyLeaks,inv_p_17,0.0,inv,Invisible
789,CopyLeaks,inv_p_18,0.0,inv,Invisible
790,CopyLeaks,inv_p_19,0.0,inv,Invisible
791,CopyLeaks,inv_p_4,0.0,inv,Invisible
792,CopyLeaks,inv_p_5,0.0,inv,Invisible
793,CopyLeaks,inv_p_15,0.0,inv,Invisible
794,CopyLeaks,inv_p_2,0.0,inv,Invisible
795,CopyLeaks,inv_p_7,0.0,inv,Invisible
796,CopyLeaks,inv_p_3,0.0,inv,Invisible
797,CopyLeaks,inv_p_6,0.0,inv,Invisible
798,CopyLeaks,inv_p_8,0.0,inv,Invisible
799,CopyLeaks,inv_p_9,0.0,inv,Invisible
800,CopyLeaks,l-i_p_10,1.0,l-i,L-I
801,CopyLeaks,l-i_p_12,1.0,l-i,L-I
802,CopyLeaks,l-i_p_0,0.62222224,l-i,L-I
803,CopyLeaks,l-i_p_11,1.0,l-i,L-I
804,CopyLeaks,l-i_p_16,1.0,l-i,L-I
805,CopyLeaks,l-i_p_1,0.76222223,l-i,L-I
806,CopyLeaks,l-i_p_13,1.0,l-i,L-I
807,CopyLeaks,l-i_p_19,1.0,l-i,L-I
808,CopyLeaks,l-i_p_18,1.0,l-i,L-I
809,CopyLeaks,l-i_p_15,1.0,l-i,L-I
810,CopyLeaks,l-i_p_17,1.0,l-i,L-I
811,CopyLeaks,l-i_p_14,1.0,l-i,L-I
812,CopyLeaks,l-i_p_3,1.0,l-i,L-I
813,CopyLeaks,l-i_p_2,1.0,l-i,L-I
814,CopyLeaks,l-i_p_5,1.0,l-i,L-I
815,CopyLeaks,maj_p_0,0.0,maj,19-char
816,CopyLeaks,maj_p_10,0.0,maj,19-char
817,CopyLeaks,maj_p_1,0.0,maj,19-char
818,CopyLeaks,maj_p_11,0.0,maj,19-char
819,CopyLeaks,maj_p_13,0.0,maj,19-char
820,CopyLeaks,l-i_p_9,1.0,l-i,L-I
821,CopyLeaks,maj_p_12,0.0,maj,19-char
822,CopyLeaks,l-i_p_7,1.0,l-i,L-I
823,CopyLeaks,l-i_p_8,0.78483605,l-i,L-I
824,CopyLeaks,maj_p_14,0.0,maj,19-char
825,CopyLeaks,l-i_p_4,0.79296064,l-i,L-I
826,CopyLeaks,maj_p_16,0.0,maj,19-char
827,CopyLeaks,maj_p_15,0.0,maj,19-char
828,CopyLeaks,maj_p_19,0.0,maj,19-char
829,CopyLeaks,maj_p_18,0.0,maj,19-char
830,CopyLeaks,l-i_p_6,1.0,l-i,L-I
831,CopyLeaks,maj_p_17,0.0,maj,19-char
832,CopyLeaks,maj_p_2,0.0,maj,19-char
833,CopyLeaks,maj_p_5,0.0,maj,19-char
834,CopyLeaks,maj_p_4,0.0,maj,19-char
835,CopyLeaks,maj_p_7,0.0,maj,19-char
836,CopyLeaks,maj_p_3,0.0,maj,19-char
837,CopyLeaks,maj_p_6,0.0,maj,19-char
838,CopyLeaks,maj_p_9,0.0,maj,19-char
839,CopyLeaks,punc_p_1,1.0,punc,Punctuation
840,CopyLeaks,punc_p_12,1.0,punc,Punctuation
841,CopyLeaks,maj_p_8,0.0,maj,19-char
842,CopyLeaks,punc_p_13,1.0,punc,Punctuation
843,CopyLeaks,punc_p_16,1.0,punc,Punctuation
844,CopyLeaks,punc_p_0,0.67120624,punc,Punctuation
845,CopyLeaks,punc_p_18,1.0,punc,Punctuation
846,CopyLeaks,punc_p_14,1.0,punc,Punctuation
847,CopyLeaks,punc_p_17,1.0,punc,Punctuation
848,CopyLeaks,punc_p_19,1.0,punc,Punctuation
849,CopyLeaks,punc_p_11,1.0,punc,Punctuation
850,CopyLeaks,punc_p_15,1.0,punc,Punctuation
851,CopyLeaks,punc_p_2,1.0,punc,Punctuation
852,CopyLeaks,punc_p_10,1.0,punc,Punctuation
853,CopyLeaks,punc_p_7,1.0,punc,Punctuation
854,CopyLeaks,punc_p_9,1.0,punc,Punctuation
855,CopyLeaks,var_p_0,0.0,var,Various
856,CopyLeaks,punc_p_4,1.0,punc,Punctuation
857,CopyLeaks,punc_p_3,1.0,punc,Punctuation
858,CopyLeaks,punc_p_5,1.0,punc,Punctuation
859,CopyLeaks,punc_p_8,1.0,punc,Punctuation
860,CopyLeaks,punc_p_6,1.0,punc,Punctuation
861,CopyLeaks,var_p_1,0.5688889,var,Various
862,CopyLeaks,var_p_11,1.0,var,Various
